Date,Chemical Name,Price/Kg,Packing,Purity,Chemical Nature,Supplier Country,Storing Container,Supplier Company,Boiling Point,Composition,Usage,Price/MT,Quality
12/31/2023,Titanium Dioxide,422,25,69,Powder,China,Paper Bag,Qindao China oil Co Ltd,2500,"Titanum, Oxygen",printing and paste liquify,2600,Good
12/1/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/2/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/3/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/4/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/5/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/6/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/7/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/8/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/9/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/10/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/11/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/12/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/13/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/14/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/15/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/16/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/17/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/18/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/19/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/20/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/21/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/22/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/23/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/24/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/25/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/26/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/27/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/28/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/29/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/30/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/31/2023,Pigment Gum,256,60,92,liquid,France,Plastic Drum,SNF Co & Ltd,100,Acrylic Polymer Emulsion,gum for paste hardening,2330,Bad
12/1/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Bad
12/2/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/3/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/4/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/5/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/6/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/7/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/8/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/9/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/10/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/11/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/12/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/13/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/14/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/15/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/16/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/17/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/18/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/19/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/20/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/21/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/22/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/23/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/24/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/25/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/26/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/27/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/28/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/29/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/30/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/31/2023,Acrylic Polymer,230,50,37,liquid,Taiwan,Plastic Drum,Chang Chun Petro Chemical,250,"Styrene Acrylic, Water","binder for paint,coatings",1180,Good
12/1/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/2/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/3/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/4/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/5/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/6/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/7/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/8/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/9/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/10/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/11/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/12/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/13/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/14/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/15/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/16/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/17/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/18/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/19/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/20/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/21/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/22/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/23/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/24/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/25/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/26/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/27/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/28/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/29/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/30/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/31/2023,Apriton,203,50,60,Paste,India,Plastic Drum,Indofil Industries Limited,70,"Polyvinyl Acetate, Polyvinyl Alcohol",used in coatings and adhesives,1150,Good
12/1/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/2/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/3/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/4/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/5/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/6/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/7/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/8/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/9/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/10/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/11/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/12/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/13/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/14/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/15/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/16/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/17/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/18/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/19/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/20/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/21/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/22/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/23/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/24/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/25/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/26/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/27/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/28/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/29/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/30/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/31/2023,PVA,420,20,76,granular,Taiwan,Paper Bag,Great Gear Commerce Co. Ltd.,200,"Carbon, Hydrogen, Oxygen",used as glue,1980,Bad
12/1/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/2/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/3/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/4/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/5/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/6/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/7/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/8/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/9/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/10/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/11/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/12/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/13/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
12/14/2023,Sodium Alginate,455,25,45,Powder,China,Weaving Bag,Lianyugang Tengyun Seaweed Co & Ltd,NaN,Sodium Alginate,"used as a thickener, stabilizer, and gelling agent",2400,Good
